lon,lat,vs30,z1pt0,z2pt5,vs30measured
-77.12,-11.8,760,33.72291916,0.5145,0
-77.11,-11.8,760,33.72291916,0.5145,0
-77.1,-11.8,760,33.72291916,0.5145,0
-77.09,-11.8,760,33.72291916,0.5145,0
-77.08,-11.8,378.70327,311.3367861,0.5145,0
-77.07,-11.8,623.29308,81.98766677,0.5145,0
-77.06,-11.8,760,33.72291916,0.5145,0
-77.05,-11.8,760,33.72291916,0.5145,0
-77.04,-11.8,760,33.72291916,0.5145,0
-77.03,-11.8,760,33.72291916,0.5145,0
-77.02,-11.8,729.54093,40.50490024,0.5145,0
-77.01,-11.8,498.51584,214.8164638,0.5145,0
-77.17,-11.81,671.31306,58.79570792,0.5145,0
-77.16,-11.81,572.03889,120.421371,0.5145,0
-77.15,-11.81,466.75849,234.7792208,0.5145,0
-77.14,-11.81,520.42462,183.9445647,0.5145,0
-77.13,-11.81,460.71619,238.945564,0.5145,0
-77.05,-11.81,724.94842,41.66718995,0.5145,0
-77.04,-11.81,760,33.72291916,0.5145,0
-77.03,-11.81,550.55815,142.9459111,0.5145,0
-77.02,-11.81,549.5196,144.1601999,0.5145,0
-77.01,-11.81,549.89097,143.7245444,0.5145,0
-77.05,-11.82,642.8205,71.40491672,0.5145,0
-77.04,-11.82,603.24387,94.92088632,0.5145,0
-77.03,-11.82,631.63772,77.24549464,0.5145,0
-77.02,-11.82,563.21746,129.1044118,0.5145,0
-77.01,-11.82,760,33.72291916,0.5145,0
-77,-12.12,338.13992,362.788875,0.5145,0
-76.99,-12.12,353.68307,341.4325296,0.5145,0
-76.98,-12.12,393.55431,295.5819119,0.5145,0
-77,-12.13,353.55371,341.6011892,0.5145,0
-76.99,-12.13,357.72887,336.2298562,0.5145,0
-76.98,-12.13,520.7203,183.4770951,0.5145,0
-76.97,-12.13,521.24553,182.6502854,0.5145,0
-77.01,-12.14,321.9709,387.5981747,0.5145,0
-77,-12.14,338.92284,361.6579635,0.5145,0
-76.99,-12.14,336.71359,364.8650723,0.5145,0
-76.98,-12.14,513.62958,195.1002988,0.5145,0
-76.97,-12.14,538.02181,158.4844245,0.5145,0
-77.01,-12.15,314.11303,400.7450134,0.5145,0
-77,-12.15,334.09279,368.7343296,0.5145,0
-76.99,-12.15,329.31767,375.9705835,0.5145,0
-76.98,-12.15,405.50724,283.8808097,0.5145,0
-76.97,-12.15,518.14031,187.6055965,0.5145,0
-76.97,-12.16,376.84148,313.4150999,0.5145,0
-76.97,-12.17,378.29961,311.7853508,0.5145,0
-77.06,-12.05,335.87773,366.0914024,0.5145,0
-77.05,-12.05,350.62977,345.4524683,0.5145,0
-77.06,-12.06,338.0299,362.9482899,0.5145,0
-77.05,-12.06,336.43296,365.2759996,0.5145,0
-77.06,-12.07,347.84194,349.1954186,0.5145,0
-77.05,-12.07,348.65382,348.0981255,0.5145,0
-77.02,-12.14,302.3988,421.8432232,0.5145,0
-77.02,-12.15,399.23163,289.9215453,0.5145,0
-76.92,-12.24,418.43163,272.1078551,0.5145,0
-76.91,-12.24,406.02679,283.3905286,0.5145,0
-76.9,-12.24,372.6175,318.2209573,0.5145,0
-76.89,-12.24,427.54341,264.3083416,0.5145,0
-76.88,-12.24,293.95217,438.2890868,0.5145,0
-76.87,-12.24,318.57018,393.1943323,0.5145,0
-76.86,-12.24,335.01536,367.3641659,0.5145,0
-76.85,-12.24,396.46998,292.6511569,0.5145,0
-76.84,-12.24,719.62643,43.06557224,0.5145,0
-76.83,-12.24,495.54884,216.5546114,0.5145,0
-76.82,-12.24,594.57256,101.2820007,0.5145,0
-76.81,-12.24,454.29762,243.514339,0.5145,0
-76.8,-12.24,430.44848,261.9030592,0.5145,0
-76.79,-12.24,760,33.72291916,0.5145,0
-76.78,-12.24,760,33.72291916,0.5145,0
-76.77,-12.24,487.92785,221.1332721,0.5145,0
-76.76,-12.24,760,33.72291916,0.5145,0
-76.75,-12.24,760,33.72291916,0.5145,0
-76.74,-12.24,760,33.72291916,0.5145,0
-76.73,-12.24,455.92544,242.3413358,0.5145,0
-76.72,-12.24,509.37861,202.5012466,0.5145,0
-76.71,-12.24,717.9273,43.52407573,0.5145,0
-76.7,-12.24,760,33.72291916,0.5145,0
-76.69,-12.24,760,33.72291916,0.5145,0
-76.68,-12.24,760,33.72291916,0.5145,0
-76.67,-12.24,365.12826,327.0640484,0.5145,0
-76.92,-12.25,517.70558,188.3123941,0.5145,0
-76.91,-12.25,427.46439,264.3743039,0.5145,0
-76.9,-12.25,535.14345,162.3392351,0.5145,0
-76.89,-12.25,402.90794,286.3560066,0.5145,0
-76.88,-12.25,264.59878,505.1735247,0.5145,0
-76.87,-12.25,326.81231,379.8667781,0.5145,0
-76.86,-12.25,278.51056,471.4090465,0.5145,0
-76.85,-12.25,606.72243,92.5070065,0.5145,0
-76.84,-12.25,404.82935,284.5227347,0.5145,0
-76.83,-12.25,561.68276,130.6922857,0.5145,0
-76.82,-12.25,524.16842,178.1314641,0.5145,0
-76.81,-12.25,573.18516,119.3462379,0.5145,0
-76.8,-12.25,549.50996,144.1715302,0.5145,0
-76.79,-12.25,760,33.72291916,0.5145,0
-76.78,-12.25,760,33.72291916,0.5145,0
-76.77,-12.25,760,33.72291916,0.5145,0
-76.76,-12.25,760,33.72291916,0.5145,0
-76.75,-12.25,712.8361,44.93412239,0.5145,0
-76.74,-12.25,668.27918,60.00100486,0.5145,0
-76.73,-12.25,675.69214,57.10776064,0.5145,0
-76.72,-12.25,639.88177,72.88585136,0.5145,0
-76.71,-12.25,557.65853,134.9708083,0.5145,0
-76.7,-12.25,541.59238,153.8569262,0.5145,0
-76.69,-12.25,760,33.72291916,0.5145,0
-76.68,-12.25,760,33.72291916,0.5145,0
-76.67,-12.25,760,33.72291916,0.5145,0
-76.92,-12.26,298.75629,428.8013406,0.5145,0
-76.91,-12.26,442.80036,252.0887177,0.5145,0
-76.9,-12.26,433.28625,259.5900473,0.5145,0
-76.89,-12.26,401.05833,288.1402853,0.5145,0
-76.88,-12.26,312.03825,404.3464057,0.5145,0
-76.87,-12.26,427.5312,264.3185321,0.5145,0
-76.86,-12.26,400.36973,288.8095134,0.5145,0
-76.85,-12.26,487.23441,221.5582505,0.5145,0
-76.84,-12.26,516.41605,190.428198,0.5145,0
-76.83,-12.26,511.27004,199.1666015,0.5145,0
-76.82,-12.26,408.32028,281.2437494,0.5145,0
-76.81,-12.26,454.10921,243.650745,0.5145,0
-76.8,-12.26,562.36326,129.9852771,0.5145,0
-76.79,-12.26,760,33.72291916,0.5145,0
-76.78,-12.26,760,33.72291916,0.5145,0
-76.77,-12.26,601.47078,96.18092368,0.5145,0
-76.76,-12.26,760,33.72291916,0.5145,0
-76.75,-12.26,760,33.72291916,0.5145,0
-76.74,-12.26,485.33834,222.7275561,0.5145,0
-76.73,-12.26,668.43202,59.93956594,0.5145,0
-76.72,-12.26,760,33.72291916,0.5145,0
-76.71,-12.26,562.63669,129.7025138,0.5145,0
-76.7,-12.26,760,33.72291916,0.5145,0
-76.69,-12.26,744.67691,36.94485076,0.5145,0
-76.68,-12.26,539.67745,156.3178299,0.5145,0
-76.67,-12.26,760,33.72291916,0.5145,0
-76.9,-12.27,379.51998,310.43265,0.5145,0
-76.89,-12.27,275.48041,478.4226027,0.5145,0
-76.88,-12.27,264.59929,505.1722102,0.5145,0
-76.87,-12.27,545.60548,148.8515539,0.5145,0
-76.86,-12.27,442.50322,252.3172686,0.5145,0
-76.85,-12.27,407.55222,281.9595164,0.5145,0
-76.84,-12.27,448.14922,248.0353562,0.5145,0
-76.83,-12.27,435.39937,257.8906741,0.5145,0
-76.82,-12.27,425.16539,266.3060247,0.5145,0
-76.81,-12.27,442.84942,252.051017,0.5145,0
-76.8,-12.27,469.94087,232.6354098,0.5145,0
-76.79,-12.27,506.78342,207.1885313,0.5145,0
-76.78,-12.27,524.9861,176.8918766,0.5145,0
-76.77,-12.27,760,33.72291916,0.5145,0
-76.76,-12.27,760,33.72291916,0.5145,0
-76.75,-12.27,760,33.72291916,0.5145,0
-76.74,-12.27,760,33.72291916,0.5145,0
-76.73,-12.27,754.63296,34.8107841,0.5145,0
-76.72,-12.27,648.84125,68.48410564,0.5145,0
-76.71,-12.27,760,33.72291916,0.5145,0
-76.7,-12.27,760,33.72291916,0.5145,0
-76.69,-12.27,573.79662,118.7775271,0.5145,0
-76.68,-12.27,716.37387,43.94849786,0.5145,0
-76.67,-12.27,760,33.72291916,0.5145,0
-76.89,-12.28,240.89799,573.4022256,0.5145,0
-76.88,-12.28,261.54642,513.1487904,0.5145,0
-76.87,-12.28,256.12694,527.8609804,0.5145,0
-76.86,-12.28,228.33424,616.4008893,0.5145,0
-76.85,-12.28,309.40242,409.0036266,0.5145,0
-76.84,-12.28,397.89926,291.2329,0.5145,0
-76.83,-12.28,385.76027,303.6725535,0.5145,0
-76.82,-12.28,380.7714,309.0561067,0.5145,0
-76.81,-12.28,455.30231,242.7891976,0.5145,0
-76.8,-12.28,382.43971,307.2374409,0.5145,0
-76.79,-12.28,760,33.72291916,0.5145,0
-76.78,-12.28,427.29651,264.5145376,0.5145,0
-76.77,-12.28,760,33.72291916,0.5145,0
-76.76,-12.28,684.99643,53.71386887,0.5145,0
-76.75,-12.28,548.43877,145.4373494,0.5145,0
-76.74,-12.28,741.47898,37.6640688,0.5145,0
-76.73,-12.28,760,33.72291916,0.5145,0
-76.72,-12.28,760,33.72291916,0.5145,0
-76.71,-12.28,680.79238,55.21591343,0.5145,0
-76.7,-12.28,755.92903,34.5441943,0.5145,0
-76.69,-12.28,760,33.72291916,0.5145,0
-76.68,-12.28,760,33.72291916,0.5145,0
-76.67,-12.28,760,33.72291916,0.5145,0
-76.87,-12.29,248.11467,551.0022397,0.5145,0
-76.86,-12.29,252.45337,538.2568674,0.5145,0
-76.85,-12.29,346.495,351.0292047,0.5145,0
-76.84,-12.29,376.80581,313.4551539,0.5145,0
-76.83,-12.29,379.65303,310.2857904,0.5145,0
-76.82,-12.29,410.38812,279.3323332,0.5145,0
-76.81,-12.29,293.21734,439.7725678,0.5145,0
-76.8,-12.29,338.69741,361.9829627,0.5145,0
-76.79,-12.29,660.30974,63.31408623,0.5145,0
-76.78,-12.29,760,33.72291916,0.5145,0
-76.77,-12.29,709.30503,45.94497687,0.5145,0
-76.76,-12.29,654.21436,66.00002945,0.5145,0
-76.75,-12.29,610.2043,90.16559925,0.5145,0
-76.74,-12.29,486.85769,221.7897218,0.5145,0
-76.73,-12.29,379.79104,310.1335836,0.5145,0
-76.72,-12.29,552.47474,140.7376793,0.5145,0
-76.71,-12.29,760,33.72291916,0.5145,0
-76.7,-12.29,760,33.72291916,0.5145,0
-76.69,-12.29,760,33.72291916,0.5145,0
-76.68,-12.29,760,33.72291916,0.5145,0
-76.67,-12.29,759.06128,33.9101584,0.5145,0
-76.85,-12.3,392.41203,296.7440638,0.5145,0
-76.84,-12.3,388.96313,300.301688,0.5145,0
-76.83,-12.3,417.61722,272.824473,0.5145,0
-76.82,-12.3,371.90219,319.047517,0.5145,0
-76.81,-12.3,382.51375,307.1571599,0.5145,0
-76.8,-12.3,364.64687,327.6470791,0.5145,0
-76.79,-12.3,429.64247,262.5665731,0.5145,0
-76.78,-12.3,402.75866,286.4992996,0.5145,0
-76.77,-12.3,621.22072,83.22010831,0.5145,0
-76.76,-12.3,760,33.72291916,0.5145,0
-76.75,-12.3,565.9853,126.2998909,0.5145,0
-76.74,-12.3,409.77798,279.8939615,0.5145,0
-76.73,-12.3,576.63595,116.1797327,0.5145,0
-76.72,-12.3,760,33.72291916,0.5145,0
-76.71,-12.3,562.46742,129.8774728,0.5145,0
-76.7,-12.3,679.12261,55.82672678,0.5145,0
-76.69,-12.3,760,33.72291916,0.5145,0
-76.68,-12.3,760,33.72291916,0.5145,0
-76.67,-12.3,760,33.72291916,0.5145,0
-76.84,-12.31,410.93905,278.8268904,0.5145,0
-76.83,-12.31,405.01353,284.3480764,0.5145,0
-76.82,-12.31,360.48,332.7703143,0.5145,0
-76.81,-12.31,393.54863,295.5876711,0.5145,0
-76.8,-12.31,373.44038,317.274698,0.5145,0
-76.79,-12.31,372.45495,318.4084606,0.5145,0
-76.78,-12.31,387.37529,301.9646315,0.5145,0
-76.77,-12.31,760,33.72291916,0.5145,0
-76.76,-12.31,538.34474,158.058964,0.5145,0
-76.75,-12.31,760,33.72291916,0.5145,0
-76.74,-12.31,664.0389,61.73665268,0.5145,0
-76.73,-12.31,760,33.72291916,0.5145,0
-76.72,-12.31,760,33.72291916,0.5145,0
-76.71,-12.31,760,33.72291916,0.5145,0
-76.7,-12.31,760,33.72291916,0.5145,0
-76.69,-12.31,725.1521,41.61478416,0.5145,0
-76.68,-12.31,760,33.72291916,0.5145,0
-76.67,-12.31,760,33.72291916,0.5145,0
-76.83,-12.32,381.8015,307.9309639,0.5145,0
-76.82,-12.32,449.2441,247.2196268,0.5145,0
-76.81,-12.32,354.98891,339.7380593,0.5145,0
-76.8,-12.32,434.51401,258.6003177,0.5145,0
-76.79,-12.32,404.39753,284.9329634,0.5145,0
-76.78,-12.32,422.01741,268.9912579,0.5145,0
-76.77,-12.32,300.74457,424.9786762,0.5145,0
-76.76,-12.32,486.1282,222.2391473,0.5145,0
-76.75,-12.32,464.17514,236.5449214,0.5145,0
-76.74,-12.32,496.85954,215.7837607,0.5145,0
-76.73,-12.32,542.67562,152.4858205,0.5145,0
-76.72,-12.32,686.38518,53.22870154,0.5145,0
-76.71,-12.32,760,33.72291916,0.5145,0
-76.7,-12.32,760,33.72291916,0.5145,0
-76.69,-12.32,760,33.72291916,0.5145,0
-76.68,-12.32,663.20316,62.08595213,0.5145,0
-77.13,-12.07,307.11377,413.1237111,0.5145,0
-77.12,-12.07,290.2616,445.8289055,0.5145,0
-77.11,-12.07,310.53529,406.9905863,0.5145,0
-76.66,-12.19,760,33.72291916,0.5145,0
-76.66,-12.2,760,33.72291916,0.5145,0
-76.66,-12.21,740.67065,37.84856757,0.5145,0
-76.65,-12.21,760,33.72291916,0.5145,0
-76.66,-12.22,760,33.72291916,0.5145,0
-76.65,-12.22,760,33.72291916,0.5145,0
-76.66,-12.23,760,33.72291916,0.5145,0
-76.65,-12.23,760,33.72291916,0.5145,0
-76.66,-12.24,760,33.72291916,0.5145,0
-76.65,-12.24,760,33.72291916,0.5145,0
-76.66,-12.25,760,33.72291916,0.5145,0
-76.65,-12.25,760,33.72291916,0.5145,0
-76.66,-12.26,760,33.72291916,0.5145,0
-76.65,-12.26,621.37885,83.12527262,0.5145,0
-76.66,-12.27,760,33.72291916,0.5145,0
-76.65,-12.27,679.80021,55.57786453,0.5145,0
-76.66,-12.28,760,33.72291916,0.5145,0
-76.65,-12.28,706.63829,46.72687626,0.5145,0
-76.66,-12.29,610.27034,90.12189517,0.5145,0
-76.66,-12.3,753.74976,34.99389285,0.5145,0
-76.83,-12.33,458.75698,240.3242178,0.5145,0
-76.82,-12.33,432.11962,260.5366243,0.5145,0
-76.81,-12.33,370.20383,321.025061,0.5145,0
-76.8,-12.33,484.5967,223.1878516,0.5145,0
-76.79,-12.33,363.39579,329.1708043,0.5145,0
-76.78,-12.33,424.9565,266.4827608,0.5145,0
-76.77,-12.33,385.91004,303.5134614,0.5145,0
-76.76,-12.33,422.15304,268.8745948,0.5145,0
-76.75,-12.33,621.3004,83.1723051,0.5145,0
-76.74,-12.33,607.46168,92.00373142,0.5145,0
-76.73,-12.33,448.62769,247.6783014,0.5145,0
-76.72,-12.33,604.41417,94.10027204,0.5145,0
-76.71,-12.33,760,33.72291916,0.5145,0
-76.7,-12.33,760,33.72291916,0.5145,0
-76.69,-12.33,760,33.72291916,0.5145,0
-76.68,-12.33,489.63386,220.093752,0.5145,0
-76.81,-12.34,435.31487,257.9582571,0.5145,0
-76.8,-12.34,461.58399,238.3393044,0.5145,0
-76.79,-12.34,524.25549,177.9989632,0.5145,0
-76.77,-12.42,565.38698,126.8997764,0.5145,0
-76.76,-12.42,430.42688,261.9208024,0.5145,0
-76.77,-12.43,506.00587,208.6186682,0.5145,0
-76.76,-12.43,614.91651,87.11113783,0.5145,0
-76.77,-12.44,500.84274,218.427774,0.5145,0
-76.76,-12.44,676.36976,56.8518914,0.5145,0
-76.78,-12.45,442.6282,252.2210939,0.5145,0
-76.77,-12.45,441.61965,252.9990188,0.5145,0
-76.76,-12.45,438.76225,255.2258555,0.5145,0
-76.78,-12.46,545.95264,148.4279835,0.5145,0
-76.77,-12.46,280.7323,466.3794911,0.5145,0
-76.76,-12.46,666.62329,60.67160621,0.5145,0
-76.79,-12.47,515.32694,192.2378501,0.5145,0
-76.78,-12.47,460.97458,238.764768,0.5145,0
-76.77,-12.47,715.95911,44.06267218,0.5145,0
-76.76,-12.47,760,33.72291916,0.5145,0
-76.8,-12.48,401.66246,287.5553706,0.5145,0
-76.79,-12.48,359.89809,333.4968843,0.5145,0
-76.78,-12.48,565.08946,127.1993722,0.5145,0
-76.77,-12.48,296.40587,433.3980791,0.5145,0
-76.76,-12.48,275.13745,479.2278587,0.5145,0
-76.75,-12.48,325.06251,382.6298683,0.5145,0
-76.79,-12.49,373.61207,317.0778829,0.5145,0
-76.78,-12.49,452.28663,244.9771625,0.5145,0
-76.77,-12.49,223.83251,633.1956022,0.5145,0
-76.79,-12.5,409.70111,279.9648591,0.5145,0
-76.79,-12.51,553.44348,139.6374086,0.5145,0
-77.05,-11.92,341.58815,357.8535974,0.5145,0
-77.05,-11.93,332.03361,371.824839,0.5145,0
-77.05,-11.94,371.06184,320.023349,0.5145,0
-77.09,-11.95,309.30156,409.1836889,0.5145,0
-77.08,-11.95,333.18155,370.096423,0.5145,0
-77.07,-11.95,294.31281,437.564207,0.5145,0
-77.06,-11.95,321.95686,387.6209933,0.5145,0
-77.05,-11.95,382.65585,307.0031843,0.5145,0
-77.12,-11.96,414.51588,275.5837331,0.5145,0
-77.11,-11.96,268.14908,496.1650191,0.5145,0
-77.1,-11.96,313.84369,401.2093731,0.5145,0
-77.09,-11.96,360.22405,333.0895524,0.5145,0
-77.08,-11.96,291.33246,443.6180206,0.5145,0
-77.07,-11.96,305.93885,415.2669919,0.5145,0
-77.12,-11.97,395.88356,293.2365369,0.5145,0
-77.11,-11.97,306.19755,414.7934138,0.5145,0
-77.1,-11.97,308.69751,410.2649746,0.5145,0
-77.09,-11.97,301.20961,424.0931427,0.5145,0
-77.08,-11.97,333.13394,370.1678296,0.5145,0
-77.07,-11.97,284.05187,459.036618,0.5145,0
-77.12,-11.98,310.3992,407.2314976,0.5145,0
-77.11,-11.98,340.74573,359.0484798,0.5145,0
-77.1,-11.98,318.08664,394.0014623,0.5145,0
-77.09,-11.98,310.93692,406.2810514,0.5145,0
-77.08,-11.98,325.31296,382.2322432,0.5145,0
-77.07,-11.98,325.43983,382.0310934,0.5145,0
-77.12,-11.99,256.32426,527.312481,0.5145,0
-77.11,-11.99,280.59701,466.6830846,0.5145,0
-77.1,-11.99,265.66845,502.4295645,0.5145,0
-77.09,-11.99,293.90206,438.3899724,0.5145,0
-77.08,-11.99,333.13724,370.1628794,0.5145,0
-77.07,-11.99,429.19087,262.9396142,0.5145,0
-77.12,-12,283.27175,460.7440695,0.5145,0
-77.11,-12,282.67072,462.0671014,0.5145,0
-77.1,-12,302.98011,420.7509467,0.5145,0
-77.09,-12,286.95978,452.7680479,0.5145,0
-77.08,-12,467.79743,234.0755701,0.5145,0
-77.07,-12,448.98361,247.4132785,0.5145,0
-77.12,-12.01,293.38861,439.426026,0.5145,0
-77.11,-12.01,296.20642,433.792093,0.5145,0
-77.1,-12.01,296.20642,433.792093,0.5145,0
-77.09,-12.01,307.92382,411.6572101,0.5145,0
-77.08,-12.01,469.24434,233.1017073,0.5145,0
-77.07,-12.01,387.84977,301.4660327,0.5145,0
-77.12,-12.02,276.8798,475.1611714,0.5145,0
-77.11,-12.02,318.94278,392.5743458,0.5145,0
-77.1,-12.02,329.44894,375.7683586,0.5145,0
-77.09,-12.02,362.75457,329.9565527,0.5145,0
-77.08,-12.02,388.25588,301.0404164,0.5145,0
-77.07,-12.02,404.7721,284.577063,0.5145,0
-77.06,-12.02,312.90689,402.8317955,0.5145,0
-77.05,-12.02,336.87779,364.6250068,0.5145,0
-77.12,-12.03,296.96084,432.3050067,0.5145,0
-77.11,-12.03,326.62764,380.1567471,0.5145,0
-77.1,-12.03,320.17874,390.5299081,0.5145,0
-77.09,-12.03,329.96519,374.9748951,0.5145,0
-77.08,-12.03,313.27487,402.1931397,0.5145,0
-77.07,-12.03,324.45571,383.5962414,0.5145,0
-77.06,-12.03,342.85403,356.0710483,0.5145,0
-77.05,-12.03,355.9601,338.4873012,0.5145,0
-76.77,-12.41,617.25918,85.6397512,0.5145,0
-76.76,-12.41,447.02827,248.8753751,0.5145,0
-77.13,-11.96,257.03308,525.3503003,0.5145,0
-77.13,-11.97,289.1579,448.1277401,0.5145,0
-77.13,-11.98,282.37083,462.729717,0.5145,0
-77.13,-11.99,271.96184,486.7975701,0.5145,0
-77.13,-12,290.24103,445.8715618,0.5145,0
-77.13,-12.01,268.79858,494.5472061,0.5145,0
-77.14,-12.02,250.54315,543.8044314,0.5145,0
-77.13,-12.02,244.14833,563.1208257,0.5145,0
-77.14,-12.03,241.64418,571.0131421,0.5145,0
-77.13,-12.03,275.59605,478.1516156,0.5145,0
-77.14,-12.04,248.97321,548.4387434,0.5145,0
-77.13,-12.04,262.421,510.8413819,0.5145,0
-77.12,-12.04,275.06362,479.4015171,0.5145,0
-77.11,-12.04,322.59742,386.582296,0.5145,0
-77.1,-12.04,315.87723,397.726409,0.5145,0
-77.08,-12.04,338.59654,362.1285502,0.5145,0
-77.14,-12.05,259.2346,519.3362741,0.5145,0
-77.13,-12.05,256.33218,527.2904861,0.5145,0
-77.12,-12.05,307.93918,411.6294902,0.5145,0
-77.11,-12.05,307.93918,411.6294902,0.5145,0
-77.1,-12.05,302.2459,422.1313412,0.5145,0
-77.09,-12.05,307.93918,411.6294902,0.5145,0
-77.08,-12.05,352.36202,343.1617623,0.5145,0
-77.15,-12.06,241.16969,572.53031,0.5145,0
-77.14,-12.06,248.97602,548.4303872,0.5145,0
-77.13,-12.06,275.92633,477.3791173,0.5145,0
-77.12,-12.06,283.56503,460.1008715,0.5145,0
-77.11,-12.06,313.44784,401.8935465,0.5145,0
-77.1,-12.06,303.92561,418.984842,0.5145,0
-77.09,-12.06,324.90307,382.8833773,0.5145,0
-77.08,-12.06,326.63668,380.1425435,0.5145,0
-77.1,-12.07,305.20811,416.6097873,0.5145,0
-77.09,-12.07,333.25449,369.9870722,0.5145,0
-77.08,-12.07,321.02578,389.1394709,0.5145,0
-76.97,-12.18,371.71846,319.2604253,0.5145,0
-76.97,-12.19,376.84601,313.4100137,0.5145,0
-76.97,-12.2,325.68192,381.6477754,0.5145,0
-77.05,-11.89,333.16284,370.1244818,0.5145,0
-77.04,-11.89,335.9533,365.9802352,0.5145,0
-77.03,-11.89,423.96423,267.3250889,0.5145,0
-77.02,-11.89,760,33.72291916,0.5145,0
-77.01,-11.89,722.81326,42.22144349,0.5145,0
-77,-11.89,760,33.72291916,0.5145,0
-76.99,-11.89,760,33.72291916,0.5145,0
-77.05,-11.9,328.42209,377.3553187,0.5145,0
-77.04,-11.9,338.93291,361.6434576,0.5145,0
-77.03,-11.9,623.28488,81.99249918,0.5145,0
-77.02,-11.9,751.28138,35.51193144,0.5145,0
-77.01,-11.9,760,33.72291916,0.5145,0
-77,-11.9,760,33.72291916,0.5145,0
-76.99,-11.9,760,33.72291916,0.5145,0
-77.05,-11.91,326.81128,379.8683944,0.5145,0
-77.04,-11.91,366.47978,325.4367828,0.5145,0
-77.03,-11.91,496.61383,215.9279039,0.5145,0
-77.02,-11.91,760,33.72291916,0.5145,0
-77.01,-11.91,760,33.72291916,0.5145,0
-77,-11.91,760,33.72291916,0.5145,0
-76.99,-11.91,733.82128,39.45713097,0.5145,0
-77.04,-11.92,374.82443,315.6941337,0.5145,0
-77.03,-11.92,515.37675,192.1546285,0.5145,0
-77.02,-11.92,760,33.72291916,0.5145,0
-77.01,-11.92,760,33.72291916,0.5145,0
-77,-11.92,760,33.72291916,0.5145,0
-76.99,-11.92,760,33.72291916,0.5145,0
-77.04,-11.93,501.49398,217.159889,0.5145,0
-77.03,-11.93,760,33.72291916,0.5145,0
-77.02,-11.93,760,33.72291916,0.5145,0
-77.01,-11.93,760,33.72291916,0.5145,0
-77,-11.93,760,33.72291916,0.5145,0
-76.99,-11.93,577.10052,115.7613249,0.5145,0
-77.04,-11.94,496.07082,216.2470503,0.5145,0
-77.03,-11.94,760,33.72291916,0.5145,0
-77.02,-11.94,631.19925,77.4861799,0.5145,0
-77.01,-11.94,760,33.72291916,0.5145,0
-77,-11.94,487.48672,221.4034566,0.5145,0
-76.99,-11.94,408.31732,281.2465018,0.5145,0
-77.04,-11.95,760,33.72291916,0.5145,0
-77.03,-11.95,760,33.72291916,0.5145,0
-77.02,-11.95,760,33.72291916,0.5145,0
-77.01,-11.95,760,33.72291916,0.5145,0
-77,-11.95,625.0611,80.95382632,0.5145,0
-76.99,-11.95,472.06778,231.2215334,0.5145,0
-77.02,-11.96,760,33.72291916,0.5145,0
-77.01,-11.96,760,33.72291916,0.5145,0
-77,-11.96,524.92167,176.9891675,0.5145,0
-76.99,-11.96,424.60292,266.7823809,0.5145,0
-77.02,-11.97,670.07085,59.28559809,0.5145,0
-77.01,-11.97,439.85652,254.3690491,0.5145,0
-77,-11.97,366.54424,325.3595235,0.5145,0
-76.99,-11.97,444.96485,250.4346747,0.5145,0
-77.11,-12.08,410.17072,279.5322228,0.5145,0
-77.1,-12.08,384.19603,305.3428704,0.5145,0
-77.09,-12.08,310.99259,406.1828726,0.5145,0
-77.08,-12.08,319.03813,392.4159619,0.5145,0
-77.09,-12.09,456.24705,242.1107475,0.5145,0
-77.08,-12.09,320.96762,389.2346663,0.5145,0
-77.03,-12.06,344.92385,353.1895201,0.5145,0
-77.02,-12.06,338.0299,362.9482899,0.5145,0
-77.03,-12.07,322.4193,386.870639,0.5145,0
-77.02,-12.07,348.22271,348.6800418,0.5145,0
-77.02,-12.08,360.07108,333.2806016,0.5145,0
-77.07,-12.04,343.48923,355.1824056,0.5145,0
-77.06,-12.04,340.5313,359.3537351,0.5145,0
-77.05,-12.04,316.24017,397.1103125,0.5145,0
-77.04,-12.04,318.34119,393.5762057,0.5145,0
-77.03,-12.04,366.92238,324.9069414,0.5145,0
-77.02,-12.04,413.00283,276.9475803,0.5145,0
-77.07,-12.05,336.53229,365.1304583,0.5145,0
-77.04,-12.05,349.34855,347.1639224,0.5145,0
-77.03,-12.05,351.61068,344.1520683,0.5145,0
-77.02,-12.05,340.70106,359.1120333,0.5145,0
-77.07,-12.06,345.30957,352.6570193,0.5145,0
-77.04,-12.06,350.30367,345.8866774,0.5145,0
-77.07,-12.07,326.12211,380.9525049,0.5145,0
-77.04,-12.07,346.5945,350.8931678,0.5145,0
-76.64,-12.22,760,33.72291916,0.5145,0
-76.64,-12.23,760,33.72291916,0.5145,0
-76.63,-12.23,760,33.72291916,0.5145,0
-76.64,-12.24,760,33.72291916,0.5145,0
-76.63,-12.24,760,33.72291916,0.5145,0
-76.64,-12.25,760,33.72291916,0.5145,0
-76.63,-12.25,760,33.72291916,0.5145,0
-76.64,-12.26,748.2524,36.16050474,0.5145,0
-76.63,-12.26,760,33.72291916,0.5145,0
-76.64,-12.27,613.71475,87.87793852,0.5145,0
-76.64,-12.28,760,33.72291916,0.5145,0
-76.81,-12.35,553.32843,139.7675276,0.5145,0
-76.8,-12.35,504.23352,211.9239211,0.5145,0
-76.79,-12.35,491.37314,219.0426853,0.5145,0
-76.8,-12.36,672.45495,58.34974226,0.5145,0
